EAN;Descripción;Provincia;Precio
7794940000819;Edulcorante Líquido Clásico Hileret 250 cc;Chaco;101,89
7790123001277;Salsa de Tomate Fileto Vigente 520 gr;Chaco;61,29
7790123001109;Puré de Tomate Vigente 520 gr;Chaco;51,42
7793742007897;Crema Facial Pote Dermaglós 50 gr;Chaco;895,35
7798152070387;Queso Cremoso Lactear 1 kg;Chaco;no comercializa
7798152071025;Dulce de Leche Familiar Vignaud 400 gr;Chaco;no comercializa
7798067030780;Dulce de Leche Familiar Franz 400 gr;Chaco;109,23
7797906000045;Papas Fritas En Forma de Bastón Mc Cain 1 kg;Chaco;276,66
7797906000380;Papas Fritas Prefritas Tradicionales Supercongeladas Mc Cain 720 gr;Chaco;224,80
7792129003521;Edulcorante Sucralosa Sucaryl 50 un;Chaco;99,19
7792129000766;Edulcorante Con Aspartamo en Sobres Equalsweet 200 un;Chaco;358,29
7792129001114;Edulcorante Líquido con Sacarina Chuker 500 cc;Chaco;163,71
7792129003545;Edulcorante Sucralosa Sucaryl 200 un;Chaco;316,83
7792850000066;Edulcorante Líquido con Sacarina Chuker 250 cc;Chaco;106,89
7792129000339;Edulcorante Líquido con Sacarina Sucaryl 360 cc;Chaco;221,38
7792129000346;Edulcorante Líquido con Sacarina Sucaryl 180 cc;Chaco;167,93
7798073173785;Alimento para Perros Adulto Mix Sabrositos 1.5 kg;Chaco;235,29
7790416066624;Quitaesmalte Hipoalargénico Botella Cutex 50 ml;Chaco;79,39
7793344904990;Papel Higiénico Premium Hoja Simple Aloe Vera 180m Elegante 6 un;Chaco;175,07
7792410000581;Fernet Capri 750 cc;Chaco;290,39
7792410008365;Licor Café al Cognac Cusenier 700 cc;Chaco;338,48
7792410008006;Licor Dulce de Leche Cusenier 700 cc;Chaco;360,49
7790093132728;Vino Blanco Torrontés Etchart 750 ml;Chaco;218,05
7790142000114;Alimento para Perros Carne Tiernitos 1.5 kg;Chaco;228,60
7795541003032;Bolsas Consorcio 60x90 Good Sobres x 10un;Chaco;178,08
7795541002899;Bolsas Verdes 80x110 EG Good Sobres x 10un;Chaco;448,49
7791108031418;Queso Rallado Hebras Melincue 135 gr;Chaco;198,88
7798039592827;Vino Tinto Tocornal 700 ml;Chaco;129,74
7798181510892;Snacks Bajas Calorías Sabor Queso Sin Gluten Smams 80 gr;Chaco;76,68
7798181510205;Galletitas de Agua De Agua Crackers Sin Sal Smams 150 gr;Chaco;164,91
7790639002416;Agua Mineral Mineralizada Sin Gas Cellier 2 lt;Chaco;51,83
7790639001983;Gaseosa Cola Cunnington 1.5 lt;Chaco;84,16
7790639002010;Gaseosa Cola Sin Azúcar Cunnington 1.5 lt;Chaco;84,16
7790639003130;Gaseosa Tónica Sin Azúcar Cunnington 2.25 lt;Chaco;116,94
7790639002232;Gaseosa Naranja Light Cunnington x 2,25 Lt;Chaco;92,66
7790639002218;Gaseosa Cunnington Naranja x 1,50 Lt;Chaco;102,51
7790639001914;Gaseosa Pomelo light Cunnington 1.5 lt;Chaco;102,51
7790639003123;Gaseosa Tónica Light Cunnington 1.5 lt;Chaco;102,51
7790639002133;Gaseosa Cunnington Lima Limón sin azúcar x 1,50 Lt Packs x 6 Botellas;Chaco;102,51
7792070054115;Aceitunas Aceituna verde para ensalada Nucete 180 gr;Chaco;129,00
7792070001089;Aceitunas Aceituna verde Nucete 200 gr;Chaco;139,00
7792070001027;Aceitunas Aceituna Negra Nucete 100 gr;Chaco;84,00
7792070002321;Pickles Pickles en Vinagre Nucete 180 gr;Chaco;130,61
7790703100918;Vino Tinto Bianchi Margaux 700ml;Chaco;165,15
7790703167331;Vino Tinto Bianchi Varietales Cab Sauv 750ml;Chaco;520,00
7790703002625;Vino Tinto Bianchi Borgoña 700ml;Chaco;275,00
7707030002601;Vino Tinto Bianchi Chablis 700ml;Chaco;275,00
7790975000312;Vino Tinto Cabernet Sauvignon Malbec Pinot Noir Valmont 750 Ml;Chaco;305,28
7790975000305;Vino Tinto Blend Cabernet Sauvignon, Pinot Noir 750 ml;Chaco;460,00
7790975000022;Vino Espumante Extra Brut Mercier 750 ml;Chaco;440,00
7790975000046;Vino Espumante Rosado Mercier 750 ml;Chaco;440,00
EAN;Descripción;Provincia;Precio
7790975000039;Vino Espumante Demi Sec Mercier 750 ml;Chaco;440,00
7790975194981;Vino Espumante Dulce Mercier 750 ml;Chaco;440,00
7794520868266;Papas Fritas Corte Tradicional Krachitos 60 gr;Chaco;100,62
7794520034050;Palitos de Maíz Queso Krachitos 65 gr;Chaco;85,00
7794520412650;Maníes Pelado Salado Krachitos 65 gr;Chaco;73,06
7791866001357;Mayonesa Doypack Natura 950 gr;Chaco;267,63
7791866000527;Mayonesa Doypack Cada Día Light 250 Ml;Chaco;64,39
7790272000848;Aceite Rocío Vegetal - Girasol Mazola 120 gr;Chaco;226,90
7791866000510;Mostaza Doypack Natura 500 cc;Chaco;144,87
7791866000596;Mayonesa Doypack Cada Día 500 cc;Chaco;106,69
7792180005229;Aceite de Oliva Intenso Cañuelas 500 Ml;Chaco;469,94
7792180009524;Galletitas Dulces Scons 9 de Oro 180gr;Chaco;82,57
7792180138491;Galletitas Dulces Con Chips de Chocolate 9 de Oro 120gr;Chaco;87,33
7792180140555;Harina 100% Integral Cañuelas1 Kg;Chaco;103,95
7792180133373;Budín Vainilla 9 de Oro 220gr;Chaco;117,84
7792180133403;Budín Marmolado 9 de oro 220 gr;Chaco;111,17
7792180004758;Pan Rallado Mamá Cocina 1kg;Chaco;175,80
7792180136978;Pan Rallado Cañuelas 500gr;Chaco;82,85
7792180136985;Pan Rallado Cañuelas 1000gr;Chaco;136,33
7792180139771;Panqueque Integral 300 gr;Chaco;123,05
7792200020119;Bizcochitos con Salvado 9 de Oro 200 Gr;Chaco;75,09
7792200000777;Bizcochitos Light 9 de Oro 170 Gr;Chaco;74,43
7792180139320;Harina de Trigo 000 Cañuelas con vit D 1 Kg;Chaco;65,63
7792180136954;Harina 0000 Cañuelas 1 Kg;Chaco;98,44
7792180136961;Harina Leudante Cañuelas 1 Kg;Chaco;113,42
7792180131607;Mini Madalena de Vainilla 9 de Oro 140 Gr;Chaco;95,12
7792180140890;Bizcochuelo Florencia Chocolate 480g;Chaco;155,15
7792180140883;Bizcochuelo Florencia Vainilla 480g;Chaco;139,10
7792180004833;Premezcla para Pizza Clásica Mamá Cocina Plus 500 Gr;Chaco;146,53
7792319970503;Vino 1895 Varietal Tinto Norton 750 ml;Chaco;356,00
7792319677792;Vino Barrel Select Malbec Norton 750 ml;Chaco;546,58
7794640171550;Crema Dental Rapido Alivio Sensodyne 100 gr;Chaco;529,95
7794640171468;Crema Corporal Hidratación Esencial Hinds 250 gr;Chaco;268,48
7794640171475;Crema Corporal Hidratación Esencial Hinds 350 gr;Chaco;359,16
7794640171093;Desodorante Roll on Rosa Inspiración Hinds 60 gr;Chaco;166,83
7794990874842;Queso Cremoso Supercrem 1kg;Chaco;599,99
7794990878093;Muzzarella La Paulina 1kg;Chaco;833,53
7794990878932;Queso Untable Clásico La Paulina 190 Gr;Chaco;133,22
7794990879656;Queso Crema Untable Tradicional La Paulina 290 Gr;Chaco;183,11
7794990879663;Queso Crema Untable La Paulina Light 290 Gr;Chaco;191,74
7794990880225;Queso Dambo en Fetas La Paulina 180 Gr;Chaco;237,64
7790398100644;Leche en Polvo Entera La Paulina 800 Gr;Chaco;854,93
7794990880416;Queso Magro sin Sal La Paulina al Peso;Chaco;800,39
7794990879526;Queso Untable Fundido Cheddar La Paulina 190 Gr;Chaco;154,33
7794990879557;Manteca La Paulina 500 Gr;Chaco;532,15
7790550000201;Té Común Big Ben 25 un;Chaco;54,50
7790550001307;Café Sabor Equilibrado Cabrales 250 gr;Chaco;224,60
7792350004571;Lenteja Inalpa 350 Gr;Chaco;66,42
7792350066579;Mix Zanahorias y Arvejas Lata Inalpa 350gr;Chaco;80,72
7792350004526;Arvejas Lata Inalpa 350gr;Chaco;50,56
7792350004601;Porotos Soja Inalpa 350 Gr;Chaco;67,12
7790427005223;Huevo Al Huevo Codo Grande 308 500 gr;Chaco;77,37
7790427005018;Huevo Al Huevo Mostachol 308 500 gr;Chaco;77,37
7790427005056;Huevo Al Huevo Vermichelli 308 500 gr;Chaco;77,37
7790427005162;Huevo Al Huevo Cabello de Angel 308 500 gr;Chaco;113,42
7790427000174;Trisabor Mostachol Trisabor Huevo Espinaca Morrón 308 500 gr;Chaco;89,21
7790427000167;Trisabor Tirabuzon Trisabor Huevo Espinaca Morrón 308 500 gr;Chaco;89,21
7790427000440;Huevo Fideos al Huevo N° 4 308 500 gr;Chaco;104,11
7790427002123;Semola Codo Liso Grande Semola 308 500 gr;Chaco;67,30
7790427002062;Semola Mostacholes Semola 308 500 gr;Chaco;67,30
7790427002093;Semola Tirabuzon Semola 308 500 gr;Chaco;67,30
7790427003021;Semola Spaghetti Semola 308 500 gr;Chaco;67,30
7790427102120;Semola Codo Liso Grande Semola DINTEL 500 gr;Chaco;63,13
7790427102069;Semola Mostacholes Semola DINTEL 500 gr;Chaco;63,13
7790427102090;Semola Tirabuzon Semola DINTEL 500 gr;Chaco;63,13
7790427102212;Semola Spaghetti Semola DINTEL 500 gr;Chaco;63,13
7790950003437;Aperitivo Amargo Blanco Tres Torres 1.5 lt;Chaco;85,74
7790950133332;Aperitivo Amargo Cuyano Terma 1.35 lt;Chaco;133,15
7790950003420;Aperitivo Amargo Serrano Tres Torres 1.5 lt;Chaco;85,05
7790950002768;Aperitivo Americano Marcela 950 cc;Chaco;175,74
7790139002879;Fernet 1882 750 lt;Chaco;479,78
7790950133257;Aperitivo Amargo Pomelo Terma 1.35 lt;Chaco;133,15
7790950112917;Aperitivo Martini Blanco Martini 995 ml;Chaco;351,00
7790950112894;Aperitivo Martini Rosso Martini 995 ml;Chaco;351,00
7790950001969;Amargo Obrero x 950 Amargo Obrero 950 cc;Chaco;357,00
7798167047923;Fernet con cola x 473 ml 1882 473 ml;Chaco;132,60
7790950003444;Aperitivo Amargo Limon x 1.5 lt Tres Torres 1,5 lt;Chaco;100,98
7790950136609;Aperitivo Amargo Pomelo Rosado x 1,5 lt Tres Torres 1,5 lt;Chaco;100,98
7790950141597;Aperitivo Amargo Naranja x 1,5 lt Tres Torres 1,5 lt;Chaco;100,98
7790950143393;Aperitivo Amargo Citrus x 1.5 lt Tres Torres 1,5 lt;Chaco;100,98
7790950138900;Aperitivo Spritz Livenza Spritz x 750 ml Livenza 0,75 lt;Chaco;484,50
7794820901984;Crema de Leche Milkaut 330 cc;Chaco;229,19
EAN;Descripción;Provincia;Precio
7791564136610;Queso Untable Queso Azul Bavaria 150 gr;Chaco;187,14
7791564136559;Queso Untable Cremoso Clásico Adler 190 gr;Chaco;187,14
7794820901724;Queso Pategras Trozado Milkaut 320 gr;Chaco;1611,82
7794820902219;Yogur Descremado de Frutilla Fort. Vit. D y Zinc Sachet Milkaut 900 gr;Chaco;157,65
7794820902226;Yogur Descremado de Vainilla Fort. Vit. D y Zinc Sachet Milkaut 900 gr;Chaco;157,65
7794820902134;Yogur Entero de Frutilla Fort. Vit. D y Zinc Pote Milkaut 120 gr;Chaco;50,29
7794820902141;Yogur Entero de Vainilla Fort. Vit. D y Zinc Pote Milkaut 120 gr;Chaco;50,29
7794820901809;Queso Crema Crematto Light Milkaut 450 gr;Chaco;319,93
7794820004159;Leche Chocolatada Milkaut 200 cc;Chaco;68,48
7794820902172;Yogur Plus Entero de Frutilla Fort. Vit. D y Zinc Pote Milkaut 150 gr;Chaco;101,65
7794820902189;Yogur Plus Entero de Durazno c/ Trozos Fort. Vit. D y Zinc Pote Milkaut 150 gr;Chaco;101,65
7794820001943;Leche Larga Vida Descremada UAT Fortificada Vitamina A y D Milkaut 1 lt;Chaco;101,12
7790453005044;Fideos Trabuzón al Huevo Volcán 500 gr;Chaco;74,90
7790453005211;Fideos Codito Rayado al Huevo Volcán 500 gr;Chaco;74,90
7790453005051;Fideos Vermichelli al Huevo Volcán 500 gr;Chaco;74,90
7790453060180;Fideos Vermichelli de Sémola Volcán 500 gr;Chaco;64,10
7790453060012;Fideos Mostachol de Sémola Volcán 500 gr;Chaco;64,10
7790453060210;Fideos Codito Rayado de Sémola Volcán 500 gr;Chaco;64,10
7790453060258;Fideos Nido N°3 de Sémola Volcán 500 gr;Chaco;95,34
7790453060234;Fideos Nido N°1 de Sémola Volcán 500 gr;Chaco;95,34
7798113301680;Gaseosa Cola sin Azúcar Manaos 2.25 lt;Chaco;64,67
7798113300157;Gaseosa Naranja La Bichy 2.25 lt;Chaco;47,00
7798004241163;Tostadas Clásicas Baycal 105 gr;Chaco;89,47
7790940000026;Algodón Hidrófilo Clásico Doncella 140 gr;Chaco;105,89
7790940000033;Algodón Hidrófilo Súper Doncella 100 gr;Chaco;84,96
7790940000040;Algodón Hidrófilo Súper Doncella 200 gr;Chaco;159,27
7790940233264;Protectores Diarios Pocket Anatómico con Deo Doncella 20 un;Chaco;62,86
7790940233240;Protectores Diarios Pocket Anatómico sin Deo Doncella 20 un;Chaco;59,30
7790940216205;Toallas Higiénicas p/Menstruantes Tanga X 8 UNID Doncella 8 un;Chaco;61,80
7790940216274;Toallas Higiénicas p/Menstruantes Ultrafina Tela Seca X 8 UNID Doncella 8 un;Chaco;84,48
7790940216243;Toallas Higiénicas p/Menstruantes Nocturnas X 8 UNID Doncella 8 un;Chaco;84,16
7791241962150;Leche Larga Vida Entera Diáfana 1 lt;Chaco;83,40
7791241962181;Leche Larga Vida Parcialmente Descremada Diáfana 1 lt;Chaco;83,40
7791241001873;Bebida lactea UAT Chocolate Lactis 1 lt;Chaco;99,68
7791241001910;Bebida lactea UAT Frutilla Lactis 1 lt;Chaco;99,68
7791241001927;Bebida lactea UAT Vainilla Lactis 1 lt;Chaco;99,68
7791241001897;Bebida lactea UAT Chocolate Lactis 200 cc;Chaco;37,09
7791241001941;Bebida lactea UAT Frutilla Lactis 200 cc;Chaco;37,09
7791241001958;Bebida lactea UAT Vainilla Lactis 200 cc;Chaco;37,09
7798124360997;Limpiador De Baño Doypack Ecovita 900ml;Chaco;107,33
7798124360973;Limpiador De Cocina Doypack Ecovita 900ml;Chaco;103,20
7798124362069;Jabón Líquido Para Ropa Intense Doypack Ecovita 800ml;Chaco;107,05
7798124360126;Limpiador De Piso Lavanda En Botella Ecovita 900ml;Chaco;70,80
7798124361970;Limpiador Antibacterial Desinfectante Doy Pack Ecovita 800ml;Chaco;86,39
7798124360812;Quitamanchas en Doypack Ecovita 400 Ml;Chaco;129,00
7798124362298;Autobrillo Ecovita Doypack 800 Ml;Chaco;250,00
7791100046137;Azúcar Bajas Calorías 500Gr;Chaco;143,71
7790072179669;Sal Fina Plus con Hierro Celusal 500 Gr;Chaco;99,50
7791004000082;Sal Gruesa Estuche Celusal 1000 gr;Chaco;72,10
7791004000044;Sal Entrefina en Estuche Celusal 1 Kg;Chaco;112,88
7790072000093;Sal Light en Paquete Celusal 470 Gr;Chaco;184,78
7794396046799;Postre Vainilla La Suipachense 120 gr;Chaco;35,99
7794396046812;Postre Dulce de Leche La Suipachense 120 gr;Chaco;35,99
7794396001316;Flan con Caramelo Clásico La Suipachense 115 gr;Chaco;43,17
7794396000296;Crema de Leche Clásica La Suipachense 180 gr;Chaco;95,27
7791274004407;Crema Corporal Miel y Almendras Algabo 200ml;Chaco;150,98
7791274004414;Crema Corporal Avena y Karité Algabo 200ml;Chaco;164,57
7791274004421;Crema Corporal Aloe Y Manzanilla Algabo 200ml;Chaco;150,98
7791274000881;Jabón Líquido De Manos Antibacterial - Doy Pack Algabo 300ml;Chaco;131,29
7791274193392;Jabón Líquido De Manos Con Válvula - Green Tea Algabo 300ml;Chaco;163,15
7791274193408;Jabón Líquido De Manos Con Válvula - Citrus Algabo 300ml;Chaco;153,92
7791274193415;Jabón Líquido De Manos Con Válvula - Floral Rain Algabo 300ml;Chaco;153,92
7791274196003;Jabón Líquido De Manos Doypack Floral Rain Algabo 300ml;Chaco;85,87
7791274196010;Jabón Líquido De Manos Doypack Citrus Algabo 300ml;Chaco;85,87
7791274196041;Jabón Líquido De Manos Doypack Green Tea Algabo 300ml;Chaco;85,87
7791274198045;Talco Corporal Clásico Algabo 180gr;Chaco;127,32
7791274198069;Talco Corporal Suave Algabo 180gr;Chaco;127,32
7791274196546;Fécula Para Bebé Talquera Algabo 200gr;Chaco;150,40
7791274192326;Shampoo Para Bebé Extra Suave Algabo Baby 444ml;Chaco;157,50
7791274198434;Jabón Bebé Flow Pack Algabo Baby 80gr;Chaco;57,89
7791274198793;Enjuague Bucal Algabo 250ml;Chaco;157,94
7791274195952;Repelente Líquido En Spray Vais 200ml;Chaco;140,76
7791274198755;Repelente Kids Vais 200ml;Chaco;159,30
7791274198991;Alcohol En Gel Ultra Pocket 70° Algabo 70ml;Chaco;105,93
7791274199028;Alcohol En Gel Ultra Doy Pack Algabo 220ml;Chaco;142,15
7791274199288;Alcohol Spray Con Glicerina Algabo 125ml;Chaco;146,60
7791274196980;Acondicionador Ceramidas Algabo 300 Ml;Chaco;95,02
7791274196997;Acondicionador Coco Algabo 300 Ml;Chaco;114,60
7791274197000;Acondicionador Manzana Algabo 300 Ml;Chaco;95,02
7791274199509;Acondicionador Algabo Eco-Pack DETOX 930;Chaco;170,13
7791274199479;Acondicionador Algabo Eco-Pack HIDRATACION 930;Chaco;170,13
7791274199486;Acondicionador Algabo Eco-Pack SUAVIDAD 930;Chaco;170,13
EAN;Descripción;Provincia;Precio
7791274199493;Acondicionador Algabo Eco-Pack BRILLO 930;Chaco;170,13
7791274198854;Shampoo Detox pepino y te verde x 300 ml. Eco pack;Chaco;95,02
7791274199462;Shampoo Algabo Eco-Pack DETOX 930;Chaco;170,13
7791274199431;Shampoo Algabo Eco-Pack HIDRATACION 930;Chaco;170,13
7791274199448;Shampoo Algabo Eco-Pack SUAVIDAD 930;Chaco;170,13
7791274199455;Shampoo Algabo Eco-Pack BRILLO 930;Chaco;170,13
7791274199004;Alcohol en Gel Algabo Pomo 90 Cc;Chaco;95,23
7891024024386;Cepillo Dental Essential Soft Colgate 1 Un;Chaco;77,96
7509546665948;Pasta Dental Dientes Blancos Odol 90gr;Chaco;99,96
7509546665931;CREMA DENTAL ODOL DOBLE PROTECCIÓN 180G;Chaco;199,85
7509546665955;CREMA DENTAL ODOL DOBLE PROTECCIÓN 70G;Chaco;89,47
7509546667348;CD Kolynos Frescura 123 70g;Chaco;103,82
7509546665979;Pasta Dental Frescura 123 Kolynos 90gr;Chaco;99,75
7793100111891;Pasta Dental Ultra Blanqueadora Colgate 90gr;Chaco;183,43
5900273001566;Cepillo Dental Colgate Extra Clean 1 Un;Chaco;105,82
7509546012100;Cepillo Zigzag Suave Colgate 2 Un;Chaco;194,26
7702010631207;Cepillo Dental Triple Accion Colgate 2 Un;Chaco;174,15
7891528091716;Cepillo Dental Doctor Kolynos 2 Un;Chaco;100,06
7891024124628;Crema Dental Sens Proalivio Blanqueador Colgate 110Gr;Chaco;388,90
7891167011779;Atún Desmenuzado en Aceite Gomes da Costa 170gr;Chaco;135,00
7891167011748;Atún Desmenuzado al Natural Gomes da Costa 170gr;Chaco;135,00
7790150100172;Café Instantáneo Clásico LV 36/1,7g;Chaco;580,17
7790170904798;Instantáneo Morenita 100 gr;Chaco;272,63
7790150831106;Bolitas de Cereal Chocolate Chocolino 200 Gr;Chaco;235,01
7790170914056;Te Común Morenita 100 un;Chaco;297,01
7790170929647;Manzanilla Morenita 20 un;Chaco;108,59
7790170914209;Té Común La Morenita 50un;Chaco;93,57
7790150080146;Café Molido en saquitos Puro Aroma 7g;Chaco;422,50
7790150161371;Mix Cortado LV 125g;Chaco;251,71
7790150260241;Yerba mate litoral c/sobre 50;Chaco;237,10
7790170923645;Tilo Morenita 20s;Chaco;206,30
7790170924642;Boldo Morenita 20 Un;Chaco;112,89
7790150355244;Té Verde Citrus La Virginia 20s;Chaco;135,98
7790150380161;Té con sabor durazno La Virginia;Chaco;116,77
7790139003173;Vinagre De alcohol Casalta 1000ml;Chaco;106,61
7790139003265;Vinagre De manzana Casalta 1000ml;Chaco;170,13
7790139004941;Aceto Espeso Favinco 250 Ml;Chaco;246,38
7790139100919;Jugo de Limón Favinco 12x1000 ML;Chaco;283,55
7790139101022;Alcohol Etílico al 70% Bialcohol 1 Lt;Chaco;284,05
7790139100735;Alcohol Etílico 70 % Aerosol Bialcohol 250 Ml;Chaco;426,93
7790139101381;Alcohol en Gel con Glicerina Pomo Bialcohol 75 Ml;Chaco;210,78
7798344320023;Cepillo Dental Infantil 2-Life IBC 1un;Chaco;52,10
7798344320030;Cepillo Dental Adulto 2-Life IBC 1un;Chaco;50,83
7798344320498;Mascara Facial Protectora 2Life 1un;Chaco;251,11
7798344320436;Cepillo Dental Infantil Sustentable Plástico Reciclado 2Life 1un;Chaco;62,22
7798344320429;Cepillo Dental Adulto Sustentable Plástico Reciclado 2Life 1un;Chaco;61,06
7798344320573;Cepillo Dental Sustentables Reciclados Pack x2;Chaco;129,50
7798344320597;Cepillo Dental Adulto Pack x2;Chaco;118,00
7805904001015;Parche para Ropa Colores Varios;Chaco;120,00
7793046001416;Dulce Batata Vainilla 500Gr;Chaco;124,00
7793046004141;Dulce Membrillo 500Gr;Chaco;142,40
7791708001477;Pan Integral c/Salvado Cormillot 630Gr;Chaco;279,49
7791708001361;Grisines Clásico 180Gr;Chaco;92,37
7793046008613;Mermelada Familiar Light Durazno 420Gr;Chaco;101,99
7790127780987;Chimichurri Picante 350Gr;Chaco;131,08
7798119220015;Bebida Energizante Speed Unlimited Regular 250 Ml;Chaco;84,20
7798119220039;Bebida Energizante en Lata Block 250 Cc;Chaco;72,70
7791014001512;Preservativos Clásicos Tulipán 6 Un;Chaco;230,39
7791014001536;Preservativos Super Finos Tulipán 6 Un;Chaco;244,21
7791014090325;Preservativos Clásicos Tulipán 3 Un;Chaco;138,33
7791014121890;Tulipan Control retardante x 6u;Chaco;347,05
7798131250052;Lavandina Común Héroe 1lt;Chaco;54,22
7798131250434;Jabón Líquido Para Ropa Botella 1500 ml;Chaco;187,93
7798131250458;Detergente Manzana Heroe 300 Ml;Chaco;96,30
7798131250472;Lavavajillas Héroe Limón 300 Ml;Chaco;96,30
7798131250496;Jabón Líquido Ropa Héroe 12 Un 9.6 Lt;Chaco;138,03
7798176009745;Leche en Polvo Sancor Bebe 1 375gr;Chaco;663,30
7798176009769;Leche en Polvo Sancor Bebe 2 375gr;Chaco;643,93
7798176009783;Leche en Polvo Sancor Bebe 3 375gr;Chaco;554,92
7798304840806;Helado Dulce de Leche, Frutilla y Chocolate Balde Noel 1 Kg;Chaco;583,10
7798304840820;Helado Dulce de Leche, Frutilla y Vainilla Balde Noel 1 Kg;Chaco;583,10
7798304840813;Helado Dulce de Leche, Granizado y Chocolate Balde Noel 1 Kg;Chaco;583,10
7613034790156;Bombón Frigor Chomp 180 Gr;Chaco;529,65
7613034913371;Palito Helado Bombón Frigor 5 Un 182 Gr;Chaco;286,70
7613034991386;Helados en Palito Chocolate Nesquik 6 Un;Chaco;340,82
7613035359710;Helados de Agua en Palito Frutilla Torpedo 5 Un 315 Gr;Chaco;441,49
7613035359734;Helados de Agua en Palito Limón Torpedo 5 Un 315;Chaco;441,49
7792360070153;Café en Saquitos Sensaciones Intenso 100 grs;Chaco;256,00
7792360094562;Tableta Vizzio Mani 165gr;Chaco;399,00
7792360072447;Oblea Nugatón 27 Grs;Chaco;58,13
7622300861049;VERAO NARANJA PIAZZ 16X20X10G;Chaco;8,85
7622300861070;VERAO MANZANA PIAZZ 16X20X10G;Chaco;8,85
EAN;Descripción;Provincia;Precio
7622300861100;VERAO NARANJA DUR PIAZZ 16X20X10G;Chaco;8,85
7622300861131;VERAO ANANA PIAZZ 16X20X10G;Chaco;8,85
7622201808860;BOCA DE DAMA 20X170G;Chaco;84,80
7622300742645;DUQUESA TOONIX 36 PQ. X 115 GR;Chaco;64,77
7622300829643;LINCOLN CLASICA ANGRY BIRDS 60X153G;Chaco;65,88
7622201142223;RHODESIA CHOCOLATE 12X36X22G;Chaco;38,58
7622300865535;GELATINA ROYAL FRUTILLA 12X8X40G;Chaco;59,20
7622300871550;FLAN VAINILLA 6X6X60G;Chaco;37,26
7622300864934;Galletitas Chocolate con Relleno de Vainilla Oreo 117 Gr;Chaco;66,97
